Rank Document_Id Precision Recall

1	 3048	 1.0	 0.02
2	 1653	 1.0	 0.039
3	 2318	 1.0	 0.059
4	 2988	 1.0	 0.078
5	 1341	 0.8	 0.078
6	 2571	 0.667	 0.078
7	 417	 0.571	 0.078
8	 3136	 0.5	 0.078
9	 2542	 0.444	 0.078
10	 2984	 0.5	 0.098
11	 1938	 0.455	 0.098
12	 3070	 0.417	 0.098
13	 2892	 0.385	 0.098
14	 3089	 0.429	 0.118
15	 2624	 0.4	 0.118
16	 3119	 0.438	 0.137
17	 2951	 0.412	 0.137
18	 1846	 0.389	 0.137
19	 1747	 0.368	 0.137
20	 2818	 0.4	 0.157
21	 143	 0.381	 0.157
22	 1901	 0.409	 0.176
23	 2262	 0.391	 0.176
24	 2622	 0.375	 0.176
25	 1435	 0.36	 0.176
26	 3023	 0.346	 0.176
27	 144	 0.333	 0.176
28	 2496	 0.321	 0.176
29	 2741	 0.345	 0.196
30	 1845	 0.333	 0.196
31	 2343	 0.323	 0.196
32	 860	 0.313	 0.196
33	 3078	 0.303	 0.196
34	 1247	 0.294	 0.196
35	 1754	 0.286	 0.196
36	 2402	 0.278	 0.196
37	 3088	 0.297	 0.216
38	 2502	 0.289	 0.216
39	 2553	 0.282	 0.216
40	 2424	 0.275	 0.216
41	 2017	 0.268	 0.216
42	 3024	 0.262	 0.216
43	 1517	 0.256	 0.216
44	 3026	 0.25	 0.216
45	 1409	 0.244	 0.216
46	 104	 0.239	 0.216
47	 1471	 0.234	 0.216
48	 2626	 0.229	 0.216
49	 2095	 0.245	 0.235
50	 1750	 0.24	 0.235
51	 1826	 0.235	 0.235
52	 1978	 0.231	 0.235
53	 1892	 0.245	 0.255
54	 1751	 0.241	 0.255
55	 2188	 0.236	 0.255
56	 2329	 0.232	 0.255
57	 1265	 0.228	 0.255
58	 1945	 0.224	 0.255
59	 799	 0.22	 0.255
60	 1323	 0.217	 0.255
61	 123	 0.213	 0.255
62	 1641	 0.21	 0.255
63	 1051	 0.206	 0.255
64	 2053	 0.203	 0.255
65	 1046	 0.2	 0.255
66	 1936	 0.197	 0.255
67	 2645	 0.194	 0.255
68	 2856	 0.191	 0.255
69	 1997	 0.188	 0.255
70	 2233	 0.186	 0.255
71	 2273	 0.183	 0.255
72	 2091	 0.181	 0.255
73	 1976	 0.178	 0.255
74	 2277	 0.189	 0.275
75	 964	 0.187	 0.275
76	 254	 0.184	 0.275
77	 2996	 0.195	 0.294
78	 1919	 0.192	 0.294
79	 2632	 0.19	 0.294
80	 491	 0.188	 0.294
81	 1365	 0.185	 0.294
82	 2046	 0.183	 0.294
83	 1237	 0.181	 0.294
84	 2396	 0.179	 0.294
85	 1184	 0.176	 0.294
86	 1393	 0.174	 0.294
87	 1155	 0.172	 0.294
88	 2692	 0.17	 0.294
89	 2189	 0.169	 0.294
90	 2859	 0.178	 0.314
91	 561	 0.176	 0.314
92	 1781	 0.174	 0.314
93	 2147	 0.172	 0.314
94	 2483	 0.17	 0.314
95	 2356	 0.168	 0.314
96	 1334	 0.167	 0.314
97	 2987	 0.165	 0.314
98	 2753	 0.163	 0.314
99	 3200	 0.162	 0.314
100	 1691	 0.16	 0.314
